StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/04/30 15:20:30.243839,0.000027,icmp,52.91.187.123,0x0008,  <->,159.65.26.180,0x0f00,ECO,0,0,2,196,98,1
2021/04/30 15:20:32.473645,0.000027,icmp,52.54.55.34,0x0008,  <->,159.65.26.180,0x1200,ECO,0,0,2,196,98,1
2021/04/30 15:20:38.031788,0.000035,icmp,3.95.17.172,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:20:47.082797,0.000029,icmp,54.80.199.194,0x0008,  <->,159.65.26.180,0x2000,ECO,40,40,2,196,98,1
2021/04/30 15:20:56.850722,0.000028,icmp,3.230.3.160,0x0008,  <->,159.65.26.180,0x1d00,ECO,0,0,2,196,98,1
2021/04/30 15:21:02.369226,0.000034,icmp,35.172.33.14,0x0008,  <->,159.65.26.180,0x0100,ECO,0,0,2,196,98,1
2021/04/30 15:21:05.423544,0.000026,icmp,3.226.236.158,0x0008,  <->,159.65.26.180,0x1c00,ECO,0,0,2,196,98,1
2021/04/30 15:21:09.105904,0.000025,tcp,103.78.148.110,4072,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:21:09.762631,0.000038,tcp,103.78.148.110,35923,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:21:29.649863,0.623630,tcp,49.248.250.218,27579,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2
2021/04/30 15:21:52.334649,0.000033,tcp,139.196.94.85,43868,   ->,159.65.26.180,30983,S_RA,20,20,2,110,56,1
2021/04/30 15:22:06.573011,0.043171,tcp,45.143.200.34,55710,   ->,159.65.26.180,8028,SR_RA,0,0,3,166,112,2
2021/04/30 15:22:06.598643,0.049022,tcp,45.146.164.243,49378,   ->,159.65.26.180,5695,SR_RA,0,0,3,166,112,2
2021/04/30 15:22:17.087666,0.000026,tcp,122.228.19.80,51337,   ->,159.65.26.180,41794,S_RA,0,0,2,112,58,1
2021/04/30 15:22:23.678794,0.828897,tcp,190.200.13.182,23652,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:22:33.561105,0.304689,tcp,45.93.201.62,58956,   ->,159.65.26.180,3393,SR_RA,0,0,3,166,112,2
2021/04/30 15:22:36.300349,0.047535,tcp,45.146.164.243,49378,   ->,159.65.26.180,5811,SR_RA,0,0,3,166,112,2
2021/04/30 15:22:43.865093,0.050532,tcp,45.146.164.243,49378,   ->,159.65.26.180,6878,SR_RA,0,0,3,166,112,2
2021/04/30 15:22:45.528843,0.000033,tcp,146.56.219.129,44482,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/04/30 15:22:46.690009,0.000028,tcp,192.241.217.121,48421,   ->,159.65.26.180,1930,S_RA,0,0,2,110,56,1
2021/04/30 15:22:54.940689,0.000036,tcp,45.5.58.9,48498,   ->,159.65.26.180,445,S_RA,8,8,2,116,62,1
2021/04/30 15:22:55.650215,0.000030,tcp,45.5.58.9,63858,   ->,159.65.26.180,445,S_RA,8,8,2,116,62,1
2021/04/30 15:22:56.860480,0.000026,tcp,74.120.14.91,33541,   ->,159.65.26.180,9739,S_RA,32,32,2,112,58,1
2021/04/30 15:23:20.510650,0.048670,tcp,45.146.164.243,49378,   ->,159.65.26.180,6301,SR_RA,0,0,3,166,112,2
2021/04/30 15:23:33.691770,0.034514,tcp,92.63.197.71,42850,   ->,159.65.26.180,1171,SR_RA,0,0,3,166,112,2
2021/04/30 15:23:49.861994,0.000025,tcp,89.248.168.176,50724,   ->,159.65.26.180,9110,S_RA,0,0,2,110,56,1
2021/04/30 15:24:02.355466,0.561562,tcp,82.209.249.73,62214,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:24:03.871229,0.000032,tcp,191.100.27.229,62820,   ->,159.65.26.180,1433,S_RA,0,0,2,110,56,1
2021/04/30 15:24:11.892245,0.046126,tcp,45.146.164.243,49378,   ->,159.65.26.180,6778,SR_RA,0,0,3,166,112,2
2021/04/30 15:24:13.341120,1.159142,tcp,89.151.179.124,11204,   ->,159.65.26.180,445,S_RA,0,0,6,356,194,3
2021/04/30 15:24:23.072367,0.054489,tcp,91.223.67.180,51580,   ->,159.65.26.180,5205,SR_RA,0,0,3,166,112,2
2021/04/30 15:24:27.351217,0.000026,tcp,104.143.83.242,51857,   ->,159.65.26.180,8888,S_RA,0,0,2,110,56,1
2021/04/30 15:24:34.478256,0.000026,tcp,125.64.94.136,42231,   ->,159.65.26.180,3097,S_RA,0,0,2,110,56,1
2021/04/30 15:24:35.388524,0.365504,tcp,139.129.100.103,48821,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/04/30 15:24:47.256118,0.135923,tcp,209.141.36.8,53484,   ->,159.65.26.180,1433,SR_RA,0,0,3,168,114,2
2021/04/30 15:24:54.358519,1.169351,tcp,205.185.126.174,45433,   ->,159.65.26.180,3389,SR_RA,0,0,3,168,114,2
2021/04/30 15:24:57.364158,2102.635742,tcp,117.108.1.90,24395,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1
2021/04/30 15:25:08.708614,0.547600,tcp,195.57.73.197,46423,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:25:13.745762,0.000033,tcp,65.49.20.119,42416,   ->,159.65.26.180,631,S_RA,0,0,2,110,56,1
2021/04/30 15:25:24.429559,0.052590,tcp,45.143.200.34,55710,   ->,159.65.26.180,9014,SR_RA,0,0,3,166,112,2
2021/04/30 15:25:30.412549,0.000028,icmp,54.89.175.123,0x0008,  <->,159.65.26.180,0x0f00,ECO,0,0,2,196,98,1
2021/04/30 15:25:30.730457,0.000028,icmp,3.95.17.172,0x0008,  <->,159.65.26.180,0x1200,ECO,0,0,2,196,98,1
2021/04/30 15:25:36.705568,0.000032,icmp,18.207.219.164,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:25:39.382377,0.010725,tcp,92.63.197.95,57822,   ->,159.65.26.180,6595,SR_RA,0,0,3,166,112,2
2021/04/30 15:25:47.725485,0.000027,icmp,34.231.171.113,0x0008,  <->,159.65.26.180,0x2000,ECO,40,40,2,196,98,1
2021/04/30 15:25:55.785294,0.056211,tcp,45.143.200.34,55710,   ->,159.65.26.180,8751,SR_RA,0,0,3,166,112,2
2021/04/30 15:25:56.315521,299.726562,icmp,54.80.199.194,0x0008,  <->,159.65.26.180,0x1d00,ECO,0,0,4,392,196,2
2021/04/30 15:26:02.592930,0.000029,icmp,34.200.255.235,0x0008,  <->,159.65.26.180,0x0100,ECO,0,0,2,196,98,1
2021/04/30 15:26:04.368869,0.000032,icmp,3.230.3.160,0x0008,  <->,159.65.26.180,0x1c00,ECO,0,0,2,196,98,1
2021/04/30 15:26:04.868948,0.699741,tcp,47.8.1.55,53482,   ->,159.65.26.180,445,S_RA,184,184,4,240,132,2
2021/04/30 15:26:09.638361,0.055527,tcp,45.143.200.34,55710,   ->,159.65.26.180,8784,SR_RA,0,0,3,166,112,2
2021/04/30 15:26:26.103891,0.050696,tcp,45.146.164.243,49378,   ->,159.65.26.180,6219,SR_RA,0,0,3,166,112,2
2021/04/30 15:27:00.667242,0.000027,tcp,187.32.5.121,7861,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:27:01.384856,0.000031,tcp,187.32.5.121,32423,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:27:13.097832,0.241418,tcp,159.75.157.190,48941,   ->,159.65.26.180,8088,SR_RA,0,0,3,166,112,2
2021/04/30 15:27:25.124895,0.000034,tcp,185.200.118.68,49205,   ->,159.65.26.180,1723,S_RA,0,0,2,110,56,1
2021/04/30 15:27:41.018576,0.046929,tcp,45.146.164.243,49378,   ->,159.65.26.180,6075,SR_RA,0,0,3,166,112,2
2021/04/30 15:27:44.168065,0.000032,tcp,162.142.125.75,8365,   ->,159.65.26.180,8702,S_RA,0,0,2,112,58,1
2021/04/30 15:27:47.172068,0.176335,tcp,45.145.67.74,51620,   ->,159.65.26.180,5783,SR_RA,0,0,3,166,112,2
2021/04/30 15:27:48.734700,0.000026,tcp,209.141.34.193,39216,   ->,159.65.26.180,81,S_RA,0,0,2,112,58,1
2021/04/30 15:27:58.172505,0.000039,udp,89.248.167.140,59936,   ->,159.65.26.180,161,INT,0,,1,75,75,1
2021/04/30 15:28:12.156971,0.098121,tcp,94.232.45.190,57047,   ->,159.65.26.180,5000,SR_RA,0,0,3,166,112,2
2021/04/30 15:28:13.777568,0.676239,tcp,120.29.225.31,12919,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:28:20.363936,0.000029,tcp,71.6.165.200,12420,   ->,159.65.26.180,6653,S_RA,16,16,2,112,58,1
2021/04/30 15:28:33.296538,0.000026,tcp,192.241.217.37,33310,   ->,159.65.26.180,28015,S_RA,0,0,2,110,56,1
2021/04/30 15:28:34.269143,0.563804,tcp,94.25.173.111,30655,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2
2021/04/30 15:28:41.716606,0.000031,tcp,107.173.222.14,38362,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/04/30 15:29:00.423984,0.055120,tcp,45.146.165.75,54870,   ->,159.65.26.180,22222,SR_RA,0,0,3,166,112,2
2021/04/30 15:29:05.731957,1.164316,tcp,106.53.100.192,49337,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/04/30 15:29:22.252897,0.060057,tcp,45.143.200.34,55710,   ->,159.65.26.180,11341,SR_RA,0,0,3,166,112,2
2021/04/30 15:29:26.948756,0.063516,tcp,45.145.67.74,51620,   ->,159.65.26.180,55590,SR_RA,0,0,3,166,112,2
2021/04/30 15:29:39.268867,0.000027,tcp,74.120.14.27,63861,   ->,159.65.26.180,8090,S_RA,32,32,2,112,58,1
2021/04/30 15:29:46.949371,0.047468,tcp,45.146.165.216,51557,   ->,159.65.26.180,2153,SR_RA,0,0,3,166,112,2
2021/04/30 15:29:57.684325,0.000031,tcp,31.210.21.105,46387,   ->,159.65.26.180,27,S_RA,0,0,2,110,56,1
2021/04/30 15:30:03.417078,0.057811,tcp,45.143.200.34,55710,   ->,159.65.26.180,8937,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:04.401375,0.052193,tcp,85.119.151.252,49403,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:05.095391,0.047794,tcp,85.119.151.252,49403,   ->,159.65.26.180,1080,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:05.158356,0.046164,tcp,85.119.151.252,49403,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:06.284669,0.054006,tcp,85.119.151.252,49403,   ->,159.65.26.180,4439,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:06.452808,0.557860,tcp,197.35.56.70,49405,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:30:11.533837,0.000025,tcp,185.128.43.2,41438,   ->,159.65.26.180,9003,S_RA,0,0,2,110,56,1
2021/04/30 15:30:18.431152,0.042837,tcp,88.214.26.53,40446,   ->,159.65.26.180,3388,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:21.773941,0.576818,tcp,85.104.120.52,62216,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:30:23.038661,0.013049,tcp,92.63.197.83,57575,   ->,159.65.26.180,6167,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:29.912624,0.056934,tcp,185.191.34.207,55642,   ->,159.65.26.180,1166,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:29.961529,0.000025,icmp,54.235.226.227,0x0008,  <->,159.65.26.180,0x0f00,ECO,0,0,2,196,98,1
2021/04/30 15:30:31.123046,0.000034,icmp,18.234.140.41,0x0008,  <->,159.65.26.180,0x1200,ECO,0,0,2,196,98,1
2021/04/30 15:30:36.890380,0.000035,icmp,3.230.3.160,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:30:40.683357,0.557058,tcp,31.134.17.230,60870,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:30:40.822280,0.060076,tcp,87.251.70.87,47629,   ->,159.65.26.180,3389,SR_RA,0,0,3,166,112,2
2021/04/30 15:30:44.818941,0.000026,tcp,162.142.125.67,61459,   ->,159.65.26.180,8118,S_RA,0,0,2,112,58,1
2021/04/30 15:30:46.449614,0.000030,icmp,3.86.190.42,0x0008,  <->,159.65.26.180,0x2000,ECO,40,40,2,196,98,1
2021/04/30 15:31:02.930453,0.000028,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x1c00,ECO,0,0,2,196,98,1
2021/04/30 15:31:03.112341,0.000028,icmp,18.212.4.59,0x0008,  <->,159.65.26.180,0x0100,ECO,0,0,2,196,98,1
2021/04/30 15:31:05.424761,0.000024,tcp,205.185.122.102,35015,   ->,159.65.26.180,80,S_RA,0,0,2,110,56,1
2021/04/30 15:31:14.315487,0.007526,tcp,45.144.214.17,56188,   ->,159.65.26.180,5137,SR_RA,0,0,3,166,112,2
2021/04/30 15:31:27.918605,0.685447,tcp,139.255.38.134,56264,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:31:29.325068,0.849488,tcp,171.251.237.157,5019,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:31:32.959247,0.000026,tcp,205.185.122.4,57294,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1
2021/04/30 15:31:39.072944,0.058642,tcp,45.145.67.74,51620,   ->,159.65.26.180,8189,SR_RA,0,0,3,166,112,2
2021/04/30 15:31:41.682794,0.000037,tcp,162.62.61.98,35522,   ->,159.65.26.180,8089,S_RA,104,104,2,110,56,1
2021/04/30 15:31:45.939732,0.294205,tcp,119.23.250.159,48883,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/04/30 15:32:00.493558,0.009179,tcp,45.144.214.17,56188,   ->,159.65.26.180,5297,SR_RA,0,0,3,166,112,2
2021/04/30 15:32:03.205035,0.063945,tcp,45.143.200.34,55710,   ->,159.65.26.180,9129,SR_RA,0,0,3,166,112,2
2021/04/30 15:32:08.644472,0.000025,tcp,111.7.96.137,44425,   ->,159.65.26.180,8021,S_RA,0,0,2,120,66,1
2021/04/30 15:32:12.653265,0.715747,tcp,187.105.76.41,59833,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:32:14.338084,0.000033,tcp,74.120.14.68,47348,   ->,159.65.26.180,9300,S_RA,32,32,2,112,58,1
2021/04/30 15:32:45.112380,0.000029,tcp,74.120.14.88,20803,   ->,159.65.26.180,9706,S_RA,32,32,2,112,58,1
2021/04/30 15:32:48.745882,1548.095581,tcp,191.233.193.209,26103,   ->,159.65.26.180,23,S_RA,0,0,12,660,336,6
2021/04/30 15:32:53.638293,0.000025,tcp,125.209.67.194,19806,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:32:54.291641,0.000025,tcp,125.209.67.194,27064,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:33:12.834403,0.046826,tcp,45.143.200.34,55710,   ->,159.65.26.180,8958,SR_RA,0,0,3,166,112,2
2021/04/30 15:33:26.759539,0.000032,tcp,129.227.129.167,33766,   ->,159.65.26.180,10443,S_RA,0,0,2,110,56,1
2021/04/30 15:33:31.701558,0.000028,tcp,204.48.17.13,60000,   ->,159.65.26.180,53222,S_RA,0,0,2,110,56,1
2021/04/30 15:33:48.295942,0.000035,udp,45.134.144.109,5095,   ->,159.65.26.180,5060,INT,0,,1,447,447,1
2021/04/30 15:33:51.158682,0.000025,tcp,187.216.250.242,39548,   ->,159.65.26.180,445,S_RA,0,0,2,128,74,1
2021/04/30 15:33:51.830192,0.000028,tcp,187.216.250.242,39564,   ->,159.65.26.180,445,S_RA,0,0,2,128,74,1
2021/04/30 15:34:05.196963,0.000027,tcp,1.15.86.59,53140,   ->,159.65.26.180,6379,S_RA,96,96,2,128,74,1
2021/04/30 15:34:11.605120,0.658508,tcp,103.82.211.243,49167,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2
2021/04/30 15:34:14.607210,0.049408,tcp,45.146.164.243,49378,   ->,159.65.26.180,5694,SR_RA,0,0,3,166,112,2
2021/04/30 15:34:25.790023,0.011376,tcp,92.63.197.58,57104,   ->,159.65.26.180,5652,SR_RA,0,0,3,166,112,2
2021/04/30 15:34:26.259856,0.000031,tcp,111.241.39.128,48985,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:34:27.016545,0.000033,tcp,111.241.39.128,18569,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:35:08.796415,0.000029,tcp,192.241.220.125,60847,   ->,159.65.26.180,1931,S_RA,0,0,2,110,56,1
2021/04/30 15:35:15.972036,0.000027,tcp,121.199.40.3,60228,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/04/30 15:35:21.895747,0.012511,tcp,45.144.214.16,56031,   ->,159.65.26.180,4970,SR_RA,0,0,3,166,112,2
2021/04/30 15:35:22.268268,0.000032,icmp,54.87.156.160,0x0008,  <->,159.65.26.180,0x1900,ECO,0,0,2,196,98,1
2021/04/30 15:35:23.455792,900.623535,icmp,34.203.216.36,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,4,392,196,2
2021/04/30 15:35:27.243727,0.000027,icmp,54.204.71.138,0x0008,  <->,159.65.26.180,0x0900,ECO,0,0,2,196,98,1
2021/04/30 15:35:27.333463,0.000026,icmp,34.238.41.252,0x0008,  <->,159.65.26.180,0x0200,ECO,0,0,2,196,98,1
2021/04/30 15:35:32.202283,0.000028,icmp,18.209.93.183,0x0008,  <->,159.65.26.180,0x0200,ECO,0,0,2,196,98,1
2021/04/30 15:35:37.594493,0.000030,icmp,44.192.110.136,0x0008,  <->,159.65.26.180,0x1000,ECO,0,0,2,196,98,1
2021/04/30 15:35:39.257625,0.000035,icmp,54.235.226.227,0x0008,  <->,159.65.26.180,0x0c00,ECO,0,0,2,196,98,1
2021/04/30 15:35:41.286330,0.000027,icmp,52.54.55.34,0x0008,  <->,159.65.26.180,0x0c00,ECO,0,0,2,196,98,1
2021/04/30 15:35:45.203998,0.000028,icmp,54.235.226.227,0x0008,  <->,159.65.26.180,0x1000,ECO,0,0,2,196,98,1
2021/04/30 15:35:46.163495,0.000036,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x1c00,ECO,40,40,2,196,98,1
2021/04/30 15:35:46.832274,599.357971,icmp,54.80.199.194,0x0008,  <->,159.65.26.180,0x1f00,ECO,0,0,4,392,196,2
2021/04/30 15:35:47.141515,0.000036,icmp,3.231.215.204,0x0008,  <->,159.65.26.180,0x1200,ECO,0,0,2,196,98,1
2021/04/30 15:35:47.433572,0.000026,icmp,54.89.175.123,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:35:49.031942,0.000025,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x1600,ECO,0,0,2,196,98,1
2021/04/30 15:35:49.338213,0.873548,tcp,180.177.36.232,3196,   ->,159.65.26.180,445,S_RA,0,0,4,256,148,2
2021/04/30 15:35:53.657448,0.000029,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x0a00,ECO,0,0,2,196,98,1
2021/04/30 15:35:53.690414,0.000034,icmp,54.226.7.108,0x0008,  <->,159.65.26.180,0x1800,ECO,0,0,2,196,98,1
2021/04/30 15:35:55.604065,0.000028,tcp,116.193.152.141,6000,   ->,159.65.26.180,3306,S_RA,0,0,2,110,56,1
2021/04/30 15:35:55.831079,0.000032,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:36:01.333676,0.000036,icmp,34.200.255.235,0x0008,  <->,159.65.26.180,0x2000,ECO,0,0,2,196,98,1
2021/04/30 15:36:02.216289,0.000036,icmp,54.173.226.214,0x0008,  <->,159.65.26.180,0x0100,ECO,0,0,2,196,98,1
2021/04/30 15:36:03.947423,0.012707,tcp,92.63.197.86,57714,   ->,159.65.26.180,6293,SR_RA,0,0,3,166,112,2
2021/04/30 15:36:07.851633,0.000025,icmp,3.86.190.42,0x0008,  <->,159.65.26.180,0x0500,ECO,0,0,2,196,98,1
2021/04/30 15:36:08.981831,0.000031,icmp,35.170.56.0,0x0008,  <->,159.65.26.180,0x0800,ECO,0,0,2,196,98,1
2021/04/30 15:36:26.156570,0.575127,tcp,197.45.126.126,53503,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 15:36:34.077028,0.000027,tcp,125.235.11.66,60730,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:36:34.880061,0.000032,tcp,118.70.203.68,4310,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:36:49.964320,0.000027,tcp,182.253.161.100,3814,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:36:50.645657,0.000031,tcp,182.253.161.100,3842,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:37:00.927165,0.000024,tcp,45.148.10.50,40979,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1
2021/04/30 15:37:21.844445,0.056571,tcp,45.143.200.34,55710,   ->,159.65.26.180,8976,SR_RA,0,0,3,166,112,2
2021/04/30 15:37:46.534786,0.057928,tcp,45.143.200.34,55710,   ->,159.65.26.180,10622,SR_RA,0,0,3,166,112,2
2021/04/30 15:38:08.525158,0.084905,tcp,185.153.196.126,42836,   ->,159.65.26.180,537,SR_RA,0,0,3,166,112,2
2021/04/30 15:38:21.901521,0.000039,udp,185.142.236.34,13864,   ->,159.65.26.180,30718,INT,0,,1,56,56,1
2021/04/30 15:38:28.007813,0.012983,tcp,92.63.197.53,56750,   ->,159.65.26.180,5261,SR_RA,0,0,3,166,112,2
2021/04/30 15:38:29.471348,0.622637,tcp,5.76.242.79,59656,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2
2021/04/30 15:38:45.440695,0.000031,tcp,46.148.233.181,11037,   ->,159.65.26.180,3390,S_RA,0,0,2,110,56,1
2021/04/30 15:38:50.166182,0.759406,tcp,171.251.237.157,63672,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:38:50.825840,0.059928,tcp,45.143.200.34,55710,   ->,159.65.26.180,11233,SR_RA,0,0,3,166,112,2
2021/04/30 15:38:51.213897,0.047909,tcp,45.146.164.243,49378,   ->,159.65.26.180,7021,SR_RA,0,0,3,166,112,2
2021/04/30 15:38:58.256896,0.726601,tcp,179.180.49.162,60332,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:39:02.211352,0.000035,tcp,89.109.254.178,25016,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:39:02.773530,0.000036,tcp,89.109.254.178,47311,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 15:39:08.303847,0.059573,tcp,195.54.160.228,54157,   ->,159.65.26.180,4489,SR_RA,0,0,3,166,112,2
2021/04/30 15:39:19.234775,0.000026,tcp,209.141.33.74,37738,   ->,159.65.26.180,80,S_RA,0,0,2,110,56,1
2021/04/30 15:39:22.283403,0.043687,tcp,45.146.164.243,49378,   ->,159.65.26.180,7472,SR_RA,0,0,3,166,112,2
2021/04/30 15:39:22.415725,0.104513,tcp,91.223.67.180,51580,   ->,159.65.26.180,55190,SR_RA,0,0,3,166,112,2
2021/04/30 15:39:24.279512,0.658486,tcp,37.79.32.175,8446,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:39:32.894947,0.000039,udp,209.222.101.221,34004,   ->,159.65.26.180,389,INT,0,,1,95,95,1
2021/04/30 15:39:34.487078,0.709439,tcp,138.117.89.216,56233,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 15:39:36.934352,0.000029,tcp,122.142.218.183,54136,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1
2021/04/30 15:40:00.396711,0.000029,tcp,118.171.160.154,41663,   ->,159.65.26.180,5555,S_RA,0,0,2,128,74,1
2021/04/30 15:40:01.849917,0.000027,tcp,37.147.136.160,28852,   ->,159.65.26.180,5555,S_RA,0,0,2,128,74,1
2021/04/30 15:40:12.420934,0.043190,tcp,45.143.200.34,55710,   ->,159.65.26.180,9769,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:21.637312,0.053747,tcp,45.143.200.34,55710,   ->,159.65.26.180,10980,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:22.832733,0.000027,icmp,54.80.199.194,0x0008,  <->,159.65.26.180,0x1900,ECO,0,0,2,196,98,1
2021/04/30 15:40:23.241225,0.000035,icmp,18.207.219.164,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,2,196,98,1
2021/04/30 15:40:23.716124,0.000026,icmp,52.80.121.151,0x0008,  <->,159.65.26.180,0x0700,ECO,0,0,2,196,98,1
2021/04/30 15:40:25.881486,599.782043,icmp,34.231.171.113,0x0008,  <->,159.65.26.180,0x0900,ECO,0,0,4,392,196,2
2021/04/30 15:40:26.187109,0.049003,tcp,45.146.164.243,49378,   ->,159.65.26.180,5566,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:26.722680,0.000033,icmp,44.192.56.217,0x0008,  <->,159.65.26.180,0x0200,ECO,0,0,2,196,98,1
2021/04/30 15:40:28.016103,0.021423,tcp,89.248.165.199,48116,   ->,159.65.26.180,5186,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:28.815267,0.000040,icmp,52.80.213.181,0x0008,  <->,159.65.26.180,0x1c00,ECO,0,0,2,196,98,1
2021/04/30 15:40:30.139661,0.000034,icmp,54.173.226.214,0x0008,  <->,159.65.26.180,0x0200,ECO,0,0,2,196,98,1
2021/04/30 15:40:30.253437,0.000029,icmp,52.80.213.181,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 15:40:31.709983,0.052064,tcp,45.143.200.34,55710,   ->,159.65.26.180,11140,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:37.359060,0.000031,icmp,3.87.226.36,0x0008,  <->,159.65.26.180,0x1000,ECO,0,0,2,196,98,1
2021/04/30 15:40:38.537662,0.044354,tcp,45.143.200.34,55710,   ->,159.65.26.180,10412,SR_RA,0,0,3,166,112,2
2021/04/30 15:40:38.901103,0.000030,tcp,62.234.22.184,60484,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/04/30 15:40:40.416753,0.000026,icmp,34.238.41.252,0x0008,  <->,159.65.26.180,0x0c00,ECO,0,0,2,196,98,1
2021/04/30 15:40:43.178306,0.000038,icmp,3.80.9.104,0x0008,  <->,159.65.26.180,0x0c00,ECO,0,0,2,196,98,1
2021/04/30 15:40:45.145777,0.000038,tcp,104.206.128.30,55732,   ->,159.65.26.180,22,S_RA,0,0,2,112,58,1
2021/04/30 15:40:45.427654,0.000028,icmp,35.170.56.0,0x0008,  <->,159.65.26.180,0x1200,ECO,0,0,2,196,98,1
2021/04/30 15:40:46.074635,0.000028,icmp,34.203.216.36,0x0008,  <->,159.65.26.180,0x1f00,ECO,0,0,2,196,98,1
2021/04/30 15:40:47.108332,0.000063,icmp,52.54.55.34,0x0008,  <->,159.65.26.180,0x1400,ECO,0,0,2,196,98,1
2021/04/30 15:40:47.420197,0.000028,icmp,18.209.93.183,0x0008,  <->,159.65.26.180,0x1c00,ECO,40,40,2,196,98,1
